# NES level-select password compatibility route.
0,0,0
600,8,0
602,0,0
800,4,0
802,0,0
850,4,0
852,0,0
900,4,0
902,0,0
950,4,0
952,0,0
1000,8,0
1002,0,0
1500,32,0
1502,0,0
1505,32,0
1507,0,0
1510,32,0
1512,0,0
1515,32,0
1517,0,0
1520,128,0
1522,0,0
1525,32,0
1527,0,0
1530,32,0
1532,0,0
1535,32,0
1537,0,0
1540,32,0
1542,0,0
1545,128,0
1547,0,0
1550,32,0
1552,0,0
1555,32,0
1557,0,0
1560,128,0
1562,0,0
1565,32,0
1567,0,0
1570,32,0
1572,0,0
1575,32,0
1577,0,0
1580,32,0
1582,0,0
1585,32,0
1587,0,0
1590,128,0
1592,0,0
1595,32,0
1597,0,0
1600,32,0
1602,0,0
1605,32,0
1607,0,0
1610,32,0
1612,0,0
1615,32,0
1617,0,0
1620,32,0
1622,0,0
1750,8,0
1752,0,0
1850,4,0
1852,0,0
1880,4,0
1882,0,0
1940,1,0
1942,0,0
1960,1,0
1962,0,0
1980,1,0
1982,0,0
2000,1,0
2002,0,0
2020,1,0
2022,0,0
2090,8,0
2092,0,0
2340,8,0
2342,0,0
