0,0,0
600,8,0
602,0,0
800,4,0
802,0,0
850,4,0
852,0,0
900,4,0
902,0,0
950,4,0
952,0,0
1000,8,0
1002,0,0
1500,32,0
1502,0,0
1505,32,0
1507,0,0
1510,128,0
1512,0,0
1515,32,0
1517,0,0
1520,32,0
1522,0,0
1525,32,0
1527,0,0
1530,32,0
1532,0,0
1535,32,0
1537,0,0
1540,32,0
1542,0,0
1545,32,0
1547,0,0
1550,32,0
1552,0,0
1555,32,0
1557,0,0
1560,128,0
1562,0,0
1565,32,0
1567,0,0
1570,32,0
1572,0,0
1575,32,0
1577,0,0
1580,32,0
1582,0,0
1585,32,0
1587,0,0
1590,32,0
1592,0,0
1595,128,0
1597,0,0
1600,32,0
1602,0,0
1605,32,0
1607,0,0
1610,32,0
1612,0,0
1615,32,0
1617,0,0
1620,128,0
1622,0,0
1625,32,0
1627,0,0
1630,32,0
1632,0,0
1635,32,0
1637,0,0
1640,32,0
1642,0,0
1645,32,0
1647,0,0
1650,32,0
1652,0,0
1705,8,0
1707,0,0
1805,4,0
1807,0,0
1835,4,0
1837,0,0
1865,4,0
1867,0,0
1905,8,0
1907,0,0
2155,8,0
2157,0,0
