# Bounded Level 99 crystal/secret-road learning route. Completion is observational; static violations fail.
0,0,0
600,8,0
602,0,0
800,4,0
802,0,0
850,4,0
852,0,0
900,4,0
902,0,0
950,4,0
952,0,0
1000,8,0
1002,0,0
1500,32,0
1502,0,0
1505,32,0
1507,0,0
1510,32,0
1512,0,0
1515,32,0
1517,0,0
1520,32,0
1522,0,0
1525,32,0
1527,0,0
1530,128,0
1532,0,0
1535,32,0
1537,0,0
1540,32,0
1542,0,0
1545,32,0
1547,0,0
1550,32,0
1552,0,0
1555,128,0
1557,0,0
1560,32,0
1562,0,0
1565,32,0
1567,0,0
1570,32,0
1572,0,0
1575,32,0
1577,0,0
1580,32,0
1582,0,0
1585,32,0
1587,0,0
1590,32,0
1592,0,0
1595,32,0
1597,0,0
1600,32,0
1602,0,0
1605,128,0
1607,0,0
1610,32,0
1612,0,0
1615,32,0
1617,0,0
1620,32,0
1622,0,0
1625,32,0
1627,0,0
1630,32,0
1632,0,0
1635,32,0
1637,0,0
1640,32,0
1642,0,0
1645,32,0
1647,0,0
1650,32,0
1652,0,0
1655,128,0
1657,0,0
1660,32,0
1662,0,0
1665,32,0
1667,0,0
1670,32,0
1672,0,0
1675,32,0
1677,0,0
1680,32,0
1682,0,0
1685,32,0
1687,0,0
1690,32,0
1692,0,0
1695,32,0
1697,0,0
1700,32,0
1702,0,0
1755,8,0
1757,0,0
1855,4,0
1857,0,0
1885,4,0
1887,0,0
1915,4,0
1917,0,0
1955,8,0
1957,0,0
2205,8,0
2207,0,0
2400,130,66
2460,0,0
2520,66,130
2580,0,0
2640,129,65
2700,0,0
2760,65,129
2820,0,0
2880,130,66
2940,0,0
3000,66,130
3060,0,0
3120,129,65
3180,0,0
3240,65,129
3300,0,0
3360,130,66
3420,0,0
3480,66,130
3540,0,0
3600,129,65
3660,0,0
3720,65,129
3780,0,0
3840,130,66
3900,0,0
3960,66,130
4020,0,0
4080,129,65
4140,0,0
4200,65,129
4260,0,0
4320,130,66
4380,0,0
4440,66,130
4500,0,0
4560,129,65
4620,0,0
4680,65,129
4740,0,0
4800,130,66
4860,0,0
4920,66,130
4980,0,0
5040,129,65
5100,0,0
5160,65,129
5220,0,0
5280,130,66
5340,0,0
5400,66,130
5460,0,0
5520,129,65
5580,0,0
5640,65,129
5700,0,0
5760,130,66
5820,0,0
5880,66,130
5940,0,0
6000,129,65
6060,0,0
6120,65,129
6180,0,0
6240,130,66
6300,0,0
6360,66,130
6420,0,0
6480,129,65
6540,0,0
6600,65,129
6660,0,0
6720,130,66
6780,0,0
6840,66,130
6900,0,0
6960,129,65
7020,0,0
7080,65,129
7140,0,0
7200,130,66
7260,0,0
7320,66,130
7380,0,0
7440,129,65
7500,0,0
7560,65,129
7620,0,0
7680,130,66
7740,0,0
7800,66,130
7860,0,0
7920,129,65
7980,0,0
8040,65,129
8100,0,0
8160,130,66
8220,0,0
8280,66,130
8340,0,0
8400,129,65
8460,0,0
8520,65,129
8580,0,0
8640,130,66
8700,0,0
8760,66,130
8820,0,0
8880,129,65
8940,0,0
9000,65,129
9060,0,0
9120,130,66
9180,0,0
9240,66,130
9300,0,0
9360,129,65
9420,0,0
9480,65,129
9540,0,0
9600,130,66
9660,0,0
9720,66,130
9780,0,0
9840,129,65
9900,0,0
9960,65,129
10020,0,0
10080,130,66
10140,0,0
10200,66,130
10260,0,0
10320,129,65
10380,0,0
10440,65,129
10500,0,0
10560,130,66
10620,0,0
10680,66,130
10740,0,0
10800,129,65
10860,0,0
10920,65,129
10980,0,0
11040,130,66
11100,0,0
11160,66,130
11220,0,0
11280,129,65
11340,0,0
11400,65,129
11460,0,0
11520,130,66
11580,0,0
11640,66,130
11700,0,0
11760,129,65
11820,0,0
11880,65,129
11940,0,0
12000,130,66
12060,0,0
12120,66,130
12180,0,0
12240,129,65
12300,0,0
12360,65,129
12420,0,0
12480,130,66
12540,0,0
12600,66,130
12660,0,0
12720,129,65
12780,0,0
12840,65,129
12900,0,0
12960,130,66
13020,0,0
13080,66,130
13140,0,0
13200,129,65
13260,0,0
13320,65,129
13380,0,0
13440,130,66
13500,0,0
13560,66,130
13620,0,0
13680,129,65
13740,0,0
13800,65,129
13860,0,0
13920,130,66
13980,0,0
14040,66,130
14100,0,0
14160,129,65
14220,0,0
14280,65,129
14340,0,0
14400,130,66
14460,0,0
14520,66,130
14580,0,0
14640,129,65
14700,0,0
14760,65,129
14820,0,0
14880,130,66
14940,0,0
15000,66,130
15060,0,0
