# One-player special-item learning route. No password and no RAM patch.
0,0,0
600,8,0
602,0,0
900,8,0
902,0,0
1420,130,0
1432,128,0
1444,130,0
1456,2,0
1468,66,0
1480,64,0
1492,66,0
1504,2,0
1516,130,0
1528,128,0
1540,130,0
1552,2,0
1564,66,0
1576,64,0
1588,66,0
1600,2,0
1612,130,0
1624,128,0
1636,130,0
1648,2,0
1660,66,0
1672,64,0
1684,66,0
1696,2,0
1708,130,0
1720,128,0
1732,130,0
1744,2,0
1756,66,0
1768,64,0
1780,66,0
1792,2,0
1804,130,0
1816,128,0
1828,130,0
1840,2,0
1852,66,0
1864,64,0
1876,66,0
1888,2,0
1900,130,0
1912,128,0
1924,130,0
1936,2,0
1948,66,0
1960,64,0
1972,66,0
1984,2,0
1996,130,0
2001,129,0
2013,131,0
2023,2,0
2043,65,0
2047,131,0
2063,129,0
2087,1,0
2095,130,0
2119,130,0
2129,130,0
2149,131,0
2159,2,0
2175,1,0
2177,64,0
2193,0,0
2217,129,0
2227,65,0
2251,64,0
2257,64,0
2267,1,0
2273,2,0
2297,0,0
2321,0,0
2345,64,0
2357,129,0
2381,65,0
2401,0,0
2417,1,0
2425,128,0
2455,64,0
2479,2,0
2503,2,0
2519,64,0
2523,0,0
2547,2,0
2577,128,0
2583,64,0
2593,2,0
2605,0,0
2615,0,0
2621,64,0
2627,64,0
2633,0,0
2639,129,0
2651,64,0
2659,1,0
2669,0,0
2679,0,0
2691,2,0
2699,64,0
2703,0,0
2715,128,0
2723,0,0
2747,129,0
2763,64,0
2771,0,0
2783,2,0
2789,0,0
2799,65,0
2819,1,0
2829,1,0
2837,65,0
2841,0,0
2851,64,0
2855,129,0
2865,65,0
2889,64,0
2919,0,0
2943,0,0
2967,0,0
2979,2,0
2987,65,0
3011,0,0
3031,65,0
3041,0,0
3061,0,0
3091,128,0
3095,0,0
3101,128,0
3113,0,0
3117,2,0
3129,65,0
3159,128,0
3163,64,0
3171,0,0
3181,1,0
3189,129,0
3213,128,0
3221,64,0
3245,0,0
3275,1,0
3281,0,0
3291,1,0
3321,65,0
3337,2,0
3353,65,0
3361,128,0
3377,2,0
3397,0,0
3421,65,0
3427,129,0
3433,0,0
3449,1,0
3455,128,0
3479,2,0
3509,65,0
3517,0,0
3537,1,0
3553,0,0
3569,128,0
3589,0,0
3605,64,0
