# Gameplay controller ports swapped after normal two-player start.
0,0,0
600,8,0
602,0,0
800,4,0
802,0,0
900,8,0
902,0,0
1420,66,130
1432,64,128
1444,66,130
1456,2,2
1468,130,66
1480,128,64
1492,130,66
1504,2,2
1516,66,130
1528,64,128
1540,66,130
1552,2,2
1564,130,66
1576,128,64
1588,130,66
1600,2,2
1612,66,130
1624,64,128
1636,66,130
1648,2,2
1660,130,66
1672,128,64
1684,130,66
1696,2,2
1708,66,130
1720,64,128
1732,66,130
1744,2,2
1756,130,66
1768,128,64
1780,130,66
1792,2,2
1804,66,130
1816,64,128
1828,66,130
1840,2,2
1852,130,66
1864,128,64
1876,130,66
1888,2,2
1900,66,130
1912,64,128
1924,66,130
1936,2,2
1948,130,66
1960,128,64
1972,130,66
1984,2,2
1996,66,130
2001,65,129
2013,64,131
2023,2,2
2043,129,65
2047,67,131
2063,65,129
2087,130,1
2095,66,130
2119,66,130
2129,66,130
2149,67,131
2159,2,2
2175,2,1
2177,67,64
2193,129,0
2217,129,129
2227,65,65
2251,2,64
2257,128,64
2267,67,1
2273,131,2
2297,131,0
2321,2,0
2345,65,64
2357,0,129
2381,129,65
2401,65,0
2417,65,1
2425,1,128
2455,2,64
2479,129,2
2503,129,2
2519,67,64
2523,129,0
2547,1,2
2577,3,128
2583,0,64
2593,3,2
2605,131,0
2615,0,0
2621,65,64
2627,3,64
2633,3,0
2639,2,129
2651,1,64
2659,130,1
2669,129,0
2679,1,0
2691,130,2
2699,131,64
2703,66,0
2715,131,128
2723,67,0
2747,0,129
2763,2,64
2771,3,0
2783,131,2
2789,128,0
2799,3,65
2819,65,1
2829,65,1
2837,3,65
2841,3,0
2851,2,64
2855,2,129
2865,129,65
2889,66,64
2919,66,0
2943,67,0
2967,128,0
2979,2,2
2987,3,65
3011,64,0
3031,128,65
3041,67,0
3061,2,0
3091,67,128
3095,2,0
3101,66,128
3113,131,0
3117,67,2
3129,64,65
3159,1,128
3163,129,64
3171,0,0
3181,1,1
3189,130,129
3213,131,128
3221,67,64
3245,66,0
3275,3,1
3281,131,0
3291,65,1
3321,2,65
3337,66,2
3353,2,65
3361,66,128
3377,0,2
3397,67,0
3421,67,65
3427,130,129
3433,1,0
3449,65,1
3455,128,128
3479,67,2
3509,65,65
3517,0,0
3537,65,1
3553,3,0
3569,64,128
3589,0,0
3605,131,64
3611,130,65
3635,3,128
3651,67,128
3667,3,65
3673,67,0
3681,67,2
3701,2,0
3709,3,2
3725,65,0
3745,3,1
3761,1,128
3769,65,0
3779,65,64
3783,65,64
3803,3,0
3811,0,129
3815,130,65
3821,129,0
3851,131,128
3871,129,1
3879,130,1
3889,3,64
3919,67,128
3927,128,129
3939,65,0
3959,64,64
3979,3,65
3991,2,65
4021,67,2
4041,67,1
4061,129,0
4081,131,128
4101,129,64
4105,2,2
4115,131,65
4123,131,1
4133,3,65
4157,128,0
4167,67,64
4197,128,0
4227,130,0
4251,131,129
4271,129,65
4277,3,64
4281,131,0
4305,0,128
4313,67,64
4329,67,2
4345,65,1
4357,2,65
4361,65,64
4391,3,129
4415,67,0
4435,67,1
4455,67,0
4461,128,64
4471,131,1
4495,67,65
4519,65,0
4527,0,1
4543,128,64
4573,65,128
4603,3,129
4623,131,129
4653,66,64
4673,130,1
4689,131,0
4701,129,0
4725,1,0
4755,65,65
4767,64,0
4783,2,65
4787,66,2
4793,67,0
4801,2,128
4805,65,64
4825,3,0
4841,67,128
4847,65,65
4859,65,65
4883,67,65
4891,2,128
4901,129,1
4925,129,2
4955,130,2
4963,2,0
4967,65,1
4983,129,2
4999,131,0
5019,64,129
5035,3,0
5051,64,0
5071,128,64
5077,66,0
5107,129,129
5111,2,129
5123,2,0
5147,65,0
5159,2,0
5167,65,129
5183,3,128
5207,131,65
5211,131,2
5227,129,129
5251,67,0
5263,2,0
5273,0,0
5293,3,0
5323,2,2
5353,66,0
5365,3,2
5381,65,0
5405,129,0
5417,128,64
5421,3,0
5427,2,0
5447,3,0
5463,65,65
5471,2,128
5481,67,0
5497,67,64
5500,0,0
