0,0,0
600,8,0
602,0,0
800,4,0
802,0,0
850,4,0
852,0,0
900,4,0
902,0,0
950,4,0
952,0,0
1000,8,0
1002,0,0
1500,32,0
1502,0,0
1505,128,0
1507,0,0
1510,32,0
1512,0,0
1515,32,0
1517,0,0
1520,32,0
1522,0,0
1525,32,0
1527,0,0
1530,128,0
1532,0,0
1535,32,0
1537,0,0
1540,32,0
1542,0,0
1545,32,0
1547,0,0
1550,32,0
1552,0,0
1555,128,0
1557,0,0
1560,32,0
1562,0,0
1565,32,0
1567,0,0
1570,32,0
1572,0,0
1575,32,0
1577,0,0
1580,128,0
1582,0,0
1585,32,0
1587,0,0
1755,8,0
1757,0,0
1855,4,0
1857,0,0
1885,4,0
1887,0,0
1915,4,0
1917,0,0
1955,8,0
1957,0,0
2205,8,0
2207,0,0
