0,0,0
600,8,0
602,0,0
800,4,0
802,0,0
850,4,0
852,0,0
900,4,0
902,0,0
950,4,0
952,0,0
1000,8,0
1002,0,0
1500,32,0
1502,0,0
1505,128,0
1507,0,0
1510,32,0
1512,0,0
1515,32,0
1517,0,0
1520,32,0
1522,0,0
1525,32,0
1527,0,0
1530,32,0
1532,0,0
1535,32,0
1537,0,0
1540,32,0
1542,0,0
1545,32,0
1547,0,0
1550,128,0
1552,0,0
1555,32,0
1557,0,0
1560,32,0
1562,0,0
1565,32,0
1567,0,0
1570,32,0
1572,0,0
1575,32,0
1577,0,0
1580,128,0
1582,0,0
1585,32,0
1587,0,0
1590,32,0
1592,0,0
1595,32,0
1597,0,0
1600,32,0
1602,0,0
1605,32,0
1607,0,0
1610,128,0
1612,0,0
1615,32,0
1617,0,0
1650,8,0
1652,0,0
1750,4,0
1752,0,0
1780,4,0
1782,0,0
1820,8,0
1822,0,0
2100,8,0
2102,0,0
2400,130,0
2520,66,0
2640,130,0
2760,66,0
2880,130,0
3000,66,0
3120,130,0
3240,66,0
3360,130,0
3480,66,0
3600,130,0
3720,66,0
3840,130,0
3960,66,0
4080,130,0
4200,66,0
4320,130,0
4440,66,0
4560,130,0
4680,66,0
4800,130,0
4920,66,0
5040,130,0
5160,66,0
5280,130,0
5400,66,0
5520,130,0
5640,66,0
5760,130,0
5880,66,0
6000,130,0
6120,66,0
6240,130,0
6360,66,0
6480,130,0
6600,66,0
6720,130,0
6840,66,0
6960,130,0
7080,66,0
7200,130,0
7320,66,0
7440,130,0
7560,66,0
7680,130,0
7800,66,0
7920,130,0
8040,0,0
