0,0,0
600,8,0
602,0,0
800,4,0
802,0,0
850,4,0
852,0,0
900,4,0
902,0,0
950,4,0
952,0,0
1000,8,0
1002,0,0
1500,32,0
1502,0,0
1505,128,0
1507,0,0
1510,32,0
1512,0,0
1515,32,0
1517,0,0
1520,128,0
1522,0,0
1525,32,0
1527,0,0
1530,32,0
1532,0,0
1535,128,0
1537,0,0
1540,32,0
1542,0,0
1545,32,0
1547,0,0
1550,128,0
1552,0,0
1555,32,0
1557,0,0
1650,8,0
1652,0,0
1750,4,0
1752,0,0
1780,4,0
1782,0,0
1810,4,0
1812,0,0
1850,8,0
1852,0,0
2100,8,0
2102,0,0
2400,0,0
2500,0,0
2501,130,66
2513,66,130
2525,131,67
2573,1,130
2603,2,2
2615,2,2
2621,2,130
2651,0,2
2687,131,1
2711,66,130
2741,67,131
2789,66,67
2801,1,131
2831,66,130
2843,66,2
2855,130,66
2885,131,2
2897,66,130
2909,2,0
2921,66,130
2969,67,131
2981,64,1
2993,67,67
3041,131,2
3049,130,66
3055,1,67
3073,66,130
3121,130,3
3139,3,66
3145,67,67
3151,1,2
3187,130,130
3205,130,130
3229,130,2
3253,0,2
3271,66,3
3279,129,67
3327,2,2
3335,130,66
3343,66,130
3373,130,66
3385,130,1
3421,131,64
3433,2,2
3445,131,67
3451,67,2
3457,67,67
3487,3,3
3499,1,129
3523,131,131
3535,66,128
3559,65,1
3577,131,131
3607,131,131
3655,67,67
3663,130,66
3681,2,2
3717,67,131
3747,3,64
3755,67,131
3761,66,3
3773,3,3
3803,66,130
3827,65,129
3863,67,2
3911,2,2
3941,130,66
3953,130,67
3961,130,66
4009,130,66
4033,130,66
4069,67,67
4117,1,129
4153,0,67
4183,67,131
4231,130,66
4267,3,3
4285,130,66
4333,65,67
4351,3,64
4399,67,131
4429,2,2
4441,130,66
4449,67,65
4461,67,131
4467,64,130
4503,128,64
4527,1,67
4575,130,130
4581,66,3
4629,65,1
4635,67,67
4653,67,131
4683,131,1
4719,2,2
4737,130,66
4745,130,1
4751,65,129
4787,66,130
4835,64,2
4865,67,131
4877,2,1
4895,66,130
4901,131,2
4913,130,66
4943,66,130
4955,66,64
4973,67,67
4979,67,67
5009,131,130
5039,129,66
5045,2,129
5063,130,66
5075,130,66
5087,67,131
5099,1,67
5111,2,67
5135,131,67
5141,1,2
5159,67,67
5171,130,2
5207,2,129
5231,131,131
5249,2,2
5285,64,2
5297,131,131
5345,130,66
5353,0,65
5359,130,65
5389,66,2
5437,67,131
5485,131,67
5533,130,1
5545,129,64
5593,67,130
5601,3,65
5619,2,67
5631,64,0
5667,2,64
5685,128,66
5697,129,66
5745,1,0
5781,131,67
5793,2,2
5823,66,0
5829,128,67
5877,130,130
5889,130,66
5901,131,65
5949,67,67
5961,66,130
5973,67,131
5985,67,131
5993,66,130
5999,66,130
6047,131,131
6059,2,67
6095,66,0
6107,130,66
6131,66,130
6143,67,67
6155,2,64
6167,2,0
6215,66,130
6233,130,66
6281,67,2
6293,3,3
6341,65,1
6347,131,67
6383,2,131
6419,2,2
6427,67,67
6451,3,65
6487,66,1
6511,129,131
6523,131,67
6535,2,67
6559,3,3
6583,67,131
6631,65,128
6649,1,131
6679,66,0
6691,130,66
6721,66,130
6769,3,3
6805,131,67
6841,67,131
6853,130,66
6865,0,67
6871,1,66
6883,131,131
6891,131,131
6939,130,66
6987,131,131
6999,65,131
7017,130,66
7029,67,67
7065,66,130
7077,131,67
7085,67,131
7121,130,66
7151,67,131
7181,67,67
7205,131,67
7217,2,130
7253,1,2
7277,131,67
7295,3,66
7343,2,67
7391,130,66
7403,131,67
7421,67,67
7433,2,2
7451,131,131
7457,64,66
7463,1,66
7487,67,131
7495,130,129
7500,0,0
