0,0,0
600,8,0
602,0,0
800,4,0
802,0,0
850,4,0
852,0,0
900,4,0
902,0,0
950,4,0
952,0,0
1000,8,0
1002,0,0
1500,32,0
1502,0,0
1505,128,0
1507,0,0
1510,32,0
1512,0,0
1515,32,0
1517,0,0
1520,32,0
1522,0,0
1525,32,0
1527,0,0
1530,32,0
1532,0,0
1535,32,0
1537,0,0
1540,32,0
1542,0,0
1545,32,0
1547,0,0
1550,32,0
1552,0,0
1555,128,0
1557,0,0
1560,32,0
1562,0,0
1565,32,0
1567,0,0
1570,128,0
1572,0,0
1575,32,0
1577,0,0
1580,32,0
1582,0,0
1585,128,0
1587,0,0
1590,32,0
1592,0,0
1650,8,0
1652,0,0
1750,4,0
1752,0,0
1780,4,0
1782,0,0
1810,4,0
1812,0,0
1850,8,0
1852,0,0
2100,8,0
2102,0,0
2400,0,0
2500,0,0
2501,131,3
2513,2,2
2543,131,131
2555,129,2
2585,66,1
2633,128,0
2651,66,64
2687,131,131
2735,2,0
2753,64,65
2777,3,3
2795,66,130
2807,131,131
2813,2,2
2825,131,67
2837,131,2
2849,66,0
2897,3,3
2933,2,2
2945,66,130
2957,2,2
2969,66,130
2981,131,131
2999,130,66
3029,66,130
3053,0,2
3083,1,64
3095,131,67
3131,130,66
3143,66,130
3155,66,130
3203,2,2
3215,131,131
3227,2,66
3275,2,0
3293,3,3
3311,128,0
3329,130,3
3341,130,0
3349,64,1
3373,0,66
3381,67,131
3429,130,66
3435,2,2
3459,130,66
3495,130,66
3543,2,128
3573,66,130
3621,131,67
3657,130,67
3681,64,0
3693,3,3
3723,66,66
3753,2,2
3765,67,64
3777,2,2
3801,67,131
3813,3,128
3849,2,0
3879,66,2
3903,67,131
3927,131,67
3951,0,66
3963,3,3
3969,131,3
3993,67,131
4005,131,67
4017,131,2
4029,128,64
4065,130,66
4077,65,0
4089,0,130
4125,66,130
4155,2,2
4173,66,2
4203,2,2
4221,130,66
4233,67,131
4239,67,131
4275,131,131
4299,65,66
4347,131,131
4377,130,66
4389,3,3
4401,67,0
4437,131,67
4443,2,131
4479,67,131
4515,64,2
4521,131,67
4527,67,131
4563,131,67
4575,131,131
4587,64,65
4611,3,130
4623,131,67
4629,131,131
4677,130,0
4707,0,2
4755,3,67
4779,64,65
4785,66,130
4797,1,2
4833,67,65
4863,67,67
4875,130,66
4883,66,130
4895,130,66
4907,131,67
4955,2,2
4967,67,67
4975,2,2
4987,3,3
5005,65,66
5041,66,130
5049,66,130
5061,1,65
5097,129,2
5109,65,130
5121,2,1
5145,130,66
5169,3,3
5193,2,2
5241,131,67
5247,131,131
5271,65,65
5283,129,130
5319,66,130
5327,2,2
5339,131,67
5369,64,130
5381,131,67
5393,65,3
5399,128,3
5411,2,2
5447,0,2
5459,65,130
5477,1,131
5485,67,131
5521,66,130
5533,131,131
5539,3,3
5587,66,130
5599,67,130
5635,130,0
5671,130,130
5707,131,67
5731,65,2
5761,3,3
5785,67,131
5793,2,130
5805,3,3
5817,1,64
5825,65,128
5837,128,0
5861,67,131
5873,65,1
5881,67,130
5899,3,64
5905,67,131
5911,67,131
5923,2,2
5959,0,64
6007,65,0
6025,3,3
6049,64,67
6067,130,66
6079,67,67
6097,131,131
6121,131,131
6129,2,3
6141,64,2
6153,67,131
6159,130,2
6171,131,1
6179,131,131
6185,66,2
6193,0,2
6211,66,130
6259,67,131
6271,66,130
6283,130,2
6319,66,1
6337,0,128
6349,130,2
6379,66,130
6415,130,66
6433,0,64
6463,2,2
6493,66,130
6529,130,66
6541,66,1
6589,66,130
6607,131,67
6625,66,130
6643,65,65
6655,65,66
6667,131,67
6679,128,64
6715,2,2
6727,130,1
6735,3,3
6747,67,67
6765,67,66
6777,2,66
6813,2,2
6837,67,67
6855,128,130
6863,2,2
6871,129,3
6919,130,130
6967,66,130
7000,0,0
