0,0,0
600,8,0
602,0,0
800,4,0
802,0,0
850,4,0
852,0,0
900,4,0
902,0,0
950,4,0
952,0,0
1000,8,0
1002,0,0
1500,32,0
1502,0,0
1505,128,0
1507,0,0
1510,128,0
1512,0,0
1515,128,0
1517,0,0
1520,128,0
1522,0,0
1525,32,0
1527,0,0
1650,8,0
1652,0,0
1750,4,0
1752,0,0
1780,4,0
1782,0,0
1810,4,0
1812,0,0
1850,8,0
1852,0,0
2100,8,0
2102,0,0
2300,0,0
2411,130,66
2423,128,64
2435,130,66
2447,2,2
2459,66,130
2471,64,128
2483,66,130
2495,2,2
2507,130,66
2519,128,64
2531,130,66
2543,2,2
2555,66,130
2567,64,128
2579,66,130
2591,2,2
2603,130,66
2615,128,64
2627,130,66
2639,2,2
2651,66,130
2663,64,128
2675,66,130
2687,2,2
2699,130,66
2711,128,64
2723,130,66
2735,2,2
2747,66,130
2759,64,128
2771,66,130
2783,2,2
2795,130,66
2807,128,64
2819,130,66
2831,2,2
2843,66,130
2855,64,128
2867,66,130
2879,2,2
2891,130,66
2903,128,64
2915,130,66
2927,2,2
2939,66,130
2951,64,128
2963,66,130
2975,2,2
2987,130,66
2999,128,64
3011,130,66
3023,2,2
3035,66,130
3047,64,128
3059,66,130
3071,2,2
3083,130,66
3095,128,64
3107,130,66
3119,2,2
3131,66,130
3143,64,128
3155,66,130
3167,2,2
3179,130,66
3191,128,64
3203,130,66
3215,2,2
3227,66,130
3239,64,128
3251,66,130
3263,2,2
3275,130,66
3287,128,64
3299,130,66
3311,2,2
3323,66,130
3335,64,128
3347,66,130
3359,2,2
3371,130,66
3383,128,64
3395,130,66
3407,2,2
3419,66,130
3431,64,128
3443,66,130
3455,2,2
3467,130,66
3479,128,64
3491,130,66
3503,2,2
3515,66,130
3527,64,128
3539,66,130
3551,2,2
3563,130,66
3575,128,64
3587,130,66
3599,2,2
3611,66,130
3623,64,128
3635,66,130
3647,2,2
3659,130,66
3671,128,64
3683,130,66
3695,2,2
3707,66,130
3719,64,128
3731,66,130
3743,2,2
3755,130,66
3767,128,64
3779,130,66
3791,2,2
3803,66,130
3815,64,128
3827,66,130
3839,2,2
3851,130,66
3863,128,64
3875,130,66
3887,2,2
3899,66,130
3911,64,128
3923,66,130
3935,2,2
3947,130,66
3959,128,64
3971,130,66
3983,2,2
3995,66,130
4007,64,128
4019,66,130
4031,2,2
4043,130,66
4055,128,64
4067,130,66
4079,2,2
4091,66,130
4103,64,128
4115,66,130
4127,2,2
4139,130,66
4151,128,64
4163,130,66
4175,2,2
4187,66,130
4199,64,128
4211,66,130
4223,2,2
4235,130,66
4247,128,64
4259,130,66
4271,2,2
4283,66,130
4295,64,128
4307,66,130
4319,2,2
4331,130,66
4343,128,64
4355,130,66
4367,2,2
4379,66,130
4391,64,128
4403,66,130
4415,2,2
4427,130,66
4439,128,64
4451,130,66
4463,2,2
4475,66,130
4487,64,128
4499,66,130
4511,2,2
4523,130,66
4535,128,64
4547,130,66
4559,2,2
4571,66,130
4583,64,128
4595,66,130
4607,2,2
4619,130,66
4631,128,64
4643,130,66
4655,2,2
4667,66,130
4679,64,128
4691,66,130
4703,2,2
4715,130,66
4727,128,64
4739,130,66
4751,2,2
4763,66,130
4775,64,128
4787,66,130
4799,2,2
4811,130,66
4823,128,64
4835,130,66
4847,2,2
4859,66,130
4871,64,128
4883,66,130
4895,2,2
4907,130,66
4919,128,64
4931,130,66
4943,2,2
4955,66,130
4967,64,128
4979,66,130
4991,2,2
5003,130,66
5015,128,64
5027,130,66
5039,2,2
5051,66,130
5063,64,128
5075,66,130
5087,2,2
5099,130,66
5111,128,64
5123,130,66
5135,2,2
5147,66,130
5159,64,128
5171,66,130
5183,2,2
5195,130,66
5207,128,64
5219,130,66
5231,2,2
5243,66,130
5255,64,128
5267,66,130
5279,2,2
5291,130,66
5303,128,64
5315,130,66
5327,2,2
5339,66,130
5351,64,128
5363,66,130
5375,2,2
5387,130,66
5399,128,64
5411,130,66
5423,2,2
5435,66,130
5447,64,128
5459,66,130
5471,2,2
5483,130,66
5495,128,64
5507,130,66
5519,2,2
5531,66,130
5543,64,128
5555,66,130
5567,2,2
5579,130,66
5591,128,64
5603,130,66
5615,2,2
5627,66,130
5639,64,128
5651,66,130
5663,2,2
5675,130,66
5687,128,64
5699,130,66
5711,2,2
5723,66,130
5735,64,128
5747,66,130
5759,2,2
5771,130,66
5783,128,64
5795,130,66
5807,2,2
5819,66,130
5831,64,128
5843,66,130
5855,2,2
5867,130,66
5879,128,64
5891,130,66
5903,2,2
5915,66,130
5927,64,128
5939,66,130
5951,2,2
5963,130,66
5975,128,64
5987,130,66
5999,2,2
6011,66,130
6023,64,128
6035,66,130
6047,2,2
6059,130,66
6071,128,64
6083,130,66
6095,2,2
6107,66,130
6119,64,128
6131,66,130
6143,2,2
6155,130,66
6167,128,64
6179,130,66
6191,2,2
6203,66,130
6215,64,128
6227,66,130
6239,2,2
6251,130,66
6263,128,64
6275,130,66
6287,2,2
6299,66,130
6311,64,128
6323,66,130
6335,2,2
6347,130,66
6359,128,64
6371,130,66
6383,2,2
6395,66,130
6407,64,128
6419,66,130
6431,2,2
6443,130,66
6455,128,64
6467,130,66
6479,2,2
6491,66,130
6503,64,128
6515,66,130
6527,2,2
6539,130,66
6551,128,64
6563,130,66
6869,0,0
