0,0,0
600,8,0
602,0,0
800,4,0
802,0,0
900,8,0
902,0,0
1420,130,66
1432,128,64
1444,130,66
1456,2,2
1468,66,130
1480,64,128
1492,66,130
1504,2,2
1516,130,66
1528,128,64
1540,130,66
1552,2,2
1564,66,130
1576,64,128
1588,66,130
1600,2,2
1612,130,66
1624,128,64
1636,130,66
1648,2,2
1660,66,130
1672,64,128
1684,66,130
1696,2,2
1708,130,66
1720,128,64
1732,130,66
1744,2,2
1756,66,130
1768,64,128
1780,66,130
1792,2,2
1804,130,66
1816,128,64
1828,130,66
1840,2,2
1852,66,130
1864,64,128
1876,66,130
1888,2,2
1900,130,66
1912,128,64
1924,130,66
1936,2,2
1948,66,130
1960,64,128
1972,66,130
1984,2,2
1996,130,66
2001,129,65
2013,131,64
2023,2,2
2043,65,129
2044,67,129
2047,131,67
2063,129,65
2068,131,65
2072,129,65
2087,1,130
2092,3,130
2095,130,66
2149,131,67
2159,2,2
2175,1,2
2177,64,67
2188,66,67
2192,64,67
2193,0,129
2212,2,129
2216,0,129
2217,129,129
2227,65,65
2236,67,65
2240,65,65
2251,64,2
2257,64,128
2260,66,128
2264,64,128
2267,1,67
2273,2,131
2297,0,131
2308,2,131
2312,0,131
2321,0,2
2332,2,2
2336,0,2
2345,64,65
2356,66,65
2357,131,0
2360,129,0
2380,131,0
2381,67,129
2384,65,129
2401,0,65
2404,2,65
2408,0,65
2417,1,65
2425,128,1
2428,130,1
2432,128,1
2452,130,1
2455,66,2
2456,64,2
2476,66,2
2479,2,129
2519,64,67
2523,0,129
2524,2,129
2528,0,129
2547,2,1
2577,128,3
2583,64,0
2593,2,3
2605,0,131
2615,0,0
2620,2,0
2621,66,65
2624,64,65
2627,64,3
2633,0,3
2639,129,2
2644,131,2
2648,129,2
2651,64,1
2659,1,130
2668,3,130
2669,2,129
2672,0,129
2679,0,1
2691,2,130
2699,64,131
2703,0,66
2715,128,131
2716,130,131
2720,128,131
2723,0,67
2740,2,67
2744,0,67
2747,129,0
2763,64,2
2764,66,2
2768,64,2
2771,0,3
2783,2,131
2789,2,128
2792,0,128
2799,65,3
2812,67,3
2816,65,3
2819,1,65
2836,3,65
2837,67,3
2840,65,3
2841,0,3
2851,64,2
2855,129,2
2860,131,2
2864,129,2
2865,65,129
2884,67,129
2888,65,129
2889,64,66
